,wombus_id,birth_continent,gender,age,college_degree,problem_solving_skill,technology_skill,english_skill,most_recent_income,total_jobs,shirt_color_preference,customer_exp_preference,work_env_preference,personal_growth_preference,honest_communication_preference,community_service_preference,remote_work_preference,industry_preference,score
138,1243,North America,Male,53.0,0.0,10.09030873,22.45530011,9.538177471,72920.0,4.0,Blue,Strongly Disagree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Hybrid,Tech,51.619330000407494
139,1244,North America,Female,36.0,0.0,11.56929575,13.66561876,9.864012129,69028.0,Unsure,Blue,Disagree,Disagree,Strongly Agree,Neutral,Agree,Hybrid,Higher Education,49.871703301359496
140,1245,Asia,Male,39.0,0.0,12.85211778,24.28560459,6.693151905,65652.0,4.0,Purple,Strongly Agree,Disagree,Agree,Neutral,Strongly Agree,On-Site,Finance,48.945815199371495
141,1246,North America,Male,36.0,Unsure,16.22614875,20.98067935,9.406847293,56773.0,Unsure,Purple,Strongly Disagree,Neutral,Agree,Neutral,Agree,Hybrid,Renewable Energy,48.2135469092045
142,1247,North America,Female,58.0,0.0,15.60490969,29.67934942,8.924973453,58408.0,3.0,Blue,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,Remote,Higher Education,50.1209836755415
143,1248,North America,Male,44.0,0.0,16.74815349,27.7842032,9.279976673,55400.0,3.0,Purple,Unsure,Neutral,Agree,Neutral,Strongly Agree,Remote,Tech,48.6145009611495
144,1249,North America,Male,40.0,0.0,16.77170488,24.28711362,9.477374215,55338.0,4.0,Purple,Strongly Disagree,Strongly Disagree,Strongly Agree,Neutral,Strongly Agree,Hybrid,Finance,48.3536891843395
145,1250,North America,Male,34.0,Unsure,13.95283162,23.45934502,8.142138163,62756.0,Unsure,Blue,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Hybrid,Finance,48.445124909971504
146,1251,Asia,Female,47.0,0.0,11.9853457,19.31328532,6.932971208,67933.0,5.0,Blue,Strongly Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Hybrid,Finance,50.075156295374
147,1252,North America,Female,42.0,Unsure,22.14162381,27.23724192,8.997872447,41206.0,3.0,Blue,Neutral,Strongly Agree,Strongly Disagree,Disagree,Agree,On-Site,Higher Education,46.739674399392506
148,1253,North America,Male,24.0,0.0,15.54136272,29.11985304,8.142138163,58575.0,3.0,Purple,Strongly Agree,Disagree,Strongly Disagree,Neutral,Strongly Agree,Hybrid,Higher Education,46.9455960182235
149,1254,North America,Female,41.0,0.0,13.6767868,23.14666379,9.463761842,63482.0,4.0,Blue,Strongly Disagree,Strongly Agree,Neutral,Neutral,Strongly Agree,Hybrid,Tech,49.412437819912
150,1255,North America,Male,56.0,0.0,14.51715814,31.09828091,8.142138163,51904.0,Unsure,Purple,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Hybrid,Renewable Energy,50.1001440073805
151,1256,Europe,Male,33.0,0.0,21.63876848,26.87791333,6.353628447,42530.0,3.0,Purple,Strongly Disagree,Neutral,Disagree,Neutral,Agree,Hybrid,Renewable Energy,45.5977986909785
152,1257,North America,Female,42.0,0.0,15.57758821,23.13797743,9.371734704,58480.0,4.0,Purple,Strongly Disagree,Neutral,Agree,Neutral,Strongly Agree,On-Site,Renewable Energy,48.902851985074
153,1258,Asia,Female,38.0,0.0,13.18127137,26.9479336,5.939844294,64786.0,4.0,Purple,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Hybrid,Finance,48.561457407286
154,1259,Asia,Female,41.0,Unsure,14.84280487,23.87570148,8.142138163,60414.0,4.0,Blue,Strongly Disagree,Neutral,Agree,Strongly Agree,Strongly Agree,Remote,Higher Education,48.7940626152925
155,1260,North America,Female,35.0,1.0,15.3726979,22.56947887,9.375905229,59019.0,Unsure,Blue,Agree,Strongly Agree,Agree,Neutral,Agree,Remote,Tech,48.34774178934549
156,1261,Asia,Male,47.0,0.0,19.03002302,27.65968204,8.142138163,49395.0,3.0,Purple,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Tech,47.9753790391735
157,1262,North America,Male,39.0,Unsure,14.51715814,21.65964363,9.651603893,45991.0,4.0,Blue,Strongly Disagree,Neutral,Agree,Neutral,Strongly Agree,Hybrid,Finance,49.039488247897495
158,1263,Africa,Female,47.0,0.0,16.79853381,20.9259021,6.850553224,55267.0,Unsure,Purple,Agree,Disagree,Disagree,Strongly Agree,Strongly Agree,On-Site,Renewable Energy,48.552452111720996
159,1264,South America,Male,62.0,0.0,14.51715814,28.25978056,9.09157288,50824.0,Unsure,Purple,Strongly Disagree,Neutral,Agree,Agree,Strongly Agree,On-Site,Renewable Energy,50.873699739066
160,1265,North America,Female,50.0,Unsure,17.9969143,30.20887266,8.142138163,52113.0,Unsure,Blue,Strongly Disagree,Strongly Disagree,Disagree,Neutral,Strongly Agree,Hybrid,Finance,48.51129796851551
161,1266,North America,Female,61.0,1.0,22.91491951,28.74888345,9.180369216,39171.0,Unsure,Blue,Strongly Disagree,Neutral,Agree,Disagree,Strongly Agree,Hybrid,Finance,48.216613248314005
162,1267,North America,Male,42.0,0.0,15.27088846,25.04737482,9.470204182,59287.0,3.0,Purple,Strongly Agree,Strongly Agree,Strongly Disagree,Neutral,Strongly Agree,Hybrid,Higher Education,48.977223008035
163,1268,North America,Female,38.0,0.0,14.51715814,25.71185375,9.155598931,61271.0,Unsure,Blue,Agree,Strongly Agree,Agree,Neutral,Agree,On-Site,Finance,48.776344341096504
164,1269,North America,Female,56.0,1.0,15.71484437,28.0706141,8.75909906,58119.0,3.0,Blue,Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Renewable Energy,49.908366954695
165,1270,North America,Female,24.0,Unsure,11.32859822,31.20782181,7.550927142,69662.0,Unsure,Purple,Strongly Disagree,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Tech,48.08499690353399
166,1271,Asia,Male,51.0,0.0,12.02491909,23.34850556,6.858841373,67829.0,4.0,Blue,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,Agree,On-Site,Finance,50.3289009543355
167,1272,Asia,Male,40.0,Unsure,17.00188887,27.91356847,5.520794439,54732.0,4.0,Purple,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Hybrid,Higher Education,47.4730692116655
168,1273,Asia,Female,48.0,0.0,13.71030158,19.11525576,6.870607215,63394.0,Unsure,Blue,Strongly Disagree,Strongly Agree,Disagree,Neutral,Agree,Hybrid,Finance,49.6287672217035
169,1274,Asia,Male,37.0,0.0,16.42166564,16.75479341,8.142138163,56259.0,Unsure,Purple,Strongly Disagree,Disagree,Agree,Neutral,Strongly Agree,Remote,Renewable Energy,48.0918478598805
170,1275,North America,Female,46.0,0.0,7.866420913,26.71933754,8.142138163,78773.0,3.0,Purple,Agree,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Renewable Energy,51.325735940519
171,1276,North America,Female,32.0,0.0,17.10113501,27.43040567,9.339327388,54471.0,3.0,Purple,Strongly Agree,Disagree,Strongly Agree,Strongly Disagree,Strongly Agree,Remote,Finance,47.444421604464
172,1277,North America,Male,48.0,1.0,7.728669476,33.33082241,6.996904328,79135.0,2.0,Blue,Agree,Neutral,Agree,Neutral,Strongly Agree,Hybrid,Finance,51.202802096819
173,1278,Asia,Male,38.0,0.0,15.06496695,24.45624648,6.67641884,59829.0,4.0,Purple,Strongly Agree,Disagree,Disagree,Neutral,Strongly Agree,Hybrid,Higher Education,48.171060438533
174,1279,North America,Male,37.0,0.0,19.99593283,26.06431264,8.516344079,61080.5,4.0,Purple,Neutral,Strongly Disagree,Disagree,Strongly Disagree,Strongly Agree,On-Site,Higher Education,46.8808649368025
175,1280,North America,Male,52.0,0.0,15.46875271,17.51507355,8.142138163,58766.0,6.0,Purple,Agree,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Renewable Energy,49.7187860981395
176,1281,North America,Female,56.0,0.0,12.81950859,28.19953626,7.419501881,65738.0,4.0,Blue,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,On-Site,Finance,50.5433869463975
177,1282,Asia,Female,49.0,0.0,14.7778593,28.80831525,8.142138163,60585.0,3.0,Purple,Neutral,Neutral,Disagree,Neutral,Strongly Agree,On-Site,Finance,49.4358094184745
178,1283,North America,Female,43.0,0.0,15.01499154,23.63092318,6.61445106,59961.0,4.0,Blue,Strongly Agree,Neutral,Agree,Neutral,Agree,Hybrid,Renewable Energy,48.641244844397995
179,1284,North America,Female,66.0,0.0,14.15013834,27.30977702,7.804315726,62236.0,Unsure,Purple,Strongly Agree,Strongly Disagree,Disagree,Neutral,Agree,On-Site,Finance,51.125022918991
180,1285,Asia,Male,60.0,0.0,14.51715814,33.23986232,5.916147636,54353.0,1.0,Purple,Strongly Agree,Neutral,Agree,Strongly Agree,Strongly Agree,On-Site,Higher Education,50.002379304036
181,1286,North America,Female,44.0,0.0,17.03476293,29.53413148,9.10249021,54645.0,2.0,Purple,Strongly Disagree,Disagree,Strongly Agree,Neutral,Strongly Agree,Hybrid,Finance,48.458730369668004
182,1287,North America,Male,33.0,0.0,16.84983857,18.21807221,9.763226415,55132.0,5.0,Purple,Agree,Agree,Disagree,Neutral,Strongly Agree,On-Site,Finance,47.87382656771349
183,1288,Africa,Male,43.0,1.0,12.40488056,26.03470274,5.869017783,66829.0,4.0,Purple,Strongly Disagree,Disagree,Agree,Neutral,Agree,Hybrid,Finance,49.2543853403635
184,1289,North America,Male,44.0,0.0,21.41511344,29.48794696,8.142138163,43118.0,3.0,Purple,Agree,Disagree,Disagree,Neutral,Strongly Agree,Hybrid,Finance,46.9379663535355
185,1290,North America,Male,33.0,1.0,10.82979726,29.99207603,8.834542855,70974.0,3.0,Purple,Disagree,Neutral,Agree,Neutral,Strongly Agree,Remote,Tech,49.3114670692705
186,1291,North America,Female,42.0,0.0,11.09929797,10.90506959,8.142138163,70265.0,6.0,Purple,Strongly Disagree,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Higher Education,50.2895630547535
187,1292,Asia,Female,46.0,0.0,11.71707033,28.78344449,4.939834612,68639.0,3.0,Purple,Agree,Neutral,Agree,Strongly Disagree,Strongly Agree,Hybrid,Renewable Energy,49.50720655364201
188,1293,Europe,Male,43.0,0.0,13.56125855,30.83802798,5.566073729,63786.0,Unsure,Purple,Agree,Strongly Disagree,Disagree,Strongly Disagree,Disagree,On-Site,Tech,48.74787024808149
189,1294,South America,Male,44.0,Unsure,9.739651032,19.50525964,9.692106582,73843.0,5.0,Blue,Disagree,Neutral,Disagree,Strongly Disagree,Strongly Agree,Hybrid,Finance,51.004220169399
190,1295,North America,Female,45.0,0.0,14.51715814,28.70265783,8.142138163,51346.0,3.0,Purple,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,On-Site,Finance,49.1578169066725
191,1296,North America,Female,46.0,0.0,15.30836755,27.23375614,8.263095073,59189.0,4.0,Blue,Strongly Disagree,Disagree,Agree,Neutral,Disagree,Hybrid,Higher Education,49.0571008298535
192,1297,North America,Female,37.0,1.0,18.29787356,15.88618616,9.765467763,51321.0,Unsure,Blue,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Renewable Energy,47.8368263870755
193,1298,Asia,Female,31.0,Unsure,17.40271107,26.81675058,5.96259029,53677.0,4.0,Purple,Neutral,Neutral,Agree,Strongly Agree,Strongly Agree,On-Site,Tech,46.644438809587996
194,1299,Asia,Male,23.0,0.0,14.48294192,26.83137679,8.142138163,61361.0,3.0,Purple,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,On-Site,Finance,47.225542670798504
195,1300,North America,Female,41.0,1.0,16.49499459,1.0,10.08208121,56066.0,9.0,Purple,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Tech,49.10469230382999
196,1301,North America,Male,51.0,1.0,23.75612457,34.26858709,7.559740044,36958.0,1.0,Purple,Disagree,Strongly Agree,Neutral,Disagree,Strongly Agree,Hybrid,Finance,46.64669445441001
197,1302,North America,Female,38.0,0.0,9.99584423,22.46333649,9.480560785,73169.0,Unsure,Purple,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Hybrid,Higher Education,50.2873779337565
198,1303,North America,Female,64.0,0.0,16.56182062,30.81465928,7.954020521,55890.0,3.0,Purple,Unsure,Disagree,Strongly Disagree,Strongly Agree,Neutral,On-Site,Finance,50.1640150874645
199,1304,Asia,Female,35.0,0.0,11.45805863,28.88944152,5.344722733,69321.0,3.0,Purple,Strongly Disagree,Neutral,Disagree,Neutral,Agree,Hybrid,Renewable Energy,48.6699959333615
200,1305,North America,Female,66.0,1.0,11.3410497,27.90424395,7.23857824,69629.0,Unsure,Blue,Neutral,Neutral,Agree,Neutral,Strongly Agree,Hybrid,Finance,51.868668654105
201,1306,Asia,Male,50.0,0.0,13.58725363,26.0858793,6.548452319,63718.0,3.0,Blue,Strongly Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Tech,49.6476841218285
202,1307,North America,Female,31.0,0.0,15.56797559,25.66474623,8.615390494,61080.5,4.0,Purple,Strongly Agree,Disagree,Neutral,Strongly Agree,Strongly Agree,Hybrid,Higher Education,47.724457358819
203,1308,Asia,Male,35.0,0.0,13.10899523,23.23858178,5.968310895,64976.0,5.0,Blue,Strongly Disagree,Disagree,Disagree,Neutral,Strongly Agree,Hybrid,Finance,48.39273516650049
204,1309,Asia,Male,45.0,1.0,5.224305081,29.12889675,5.369867207,85726.0,3.0,Purple,Unsure,Strongly Agree,Agree,Neutral,Strongly Agree,Remote,Finance,51.480565681453996
205,1310,North America,Female,56.0,0.0,13.6252542,25.24371357,8.636200395,61080.5,5.0,Purple,Unsure,Disagree,Disagree,Neutral,Strongly Agree,Hybrid,Higher Education,50.5821610613245
206,1311,Asia,Female,47.0,0.0,16.54409402,23.00035718,5.977391777,55937.0,Unsure,Blue,Disagree,Disagree,Agree,Strongly Disagree,Agree,Hybrid,Tech,48.4263116413985
207,1312,Asia,Male,49.0,0.0,14.46093819,26.03470274,8.142138163,61419.0,Unsure,Blue,Agree,Disagree,Agree,Neutral,Strongly Agree,On-Site,Renewable Energy,49.588140627638495
208,1313,Africa,Male,36.0,0.0,15.75705223,26.03470274,6.977236276,58008.0,5.0,Purple,Strongly Disagree,Neutral,Disagree,Neutral,Strongly Agree,Hybrid,Tech,47.803627472452995
209,1314,North America,Male,51.0,0.0,13.532374,27.03993047,8.142138163,63862.0,4.0,Purple,Agree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Tech,50.03274152004651
210,1315,North America,Male,72.0,0.0,16.0028061,16.32860273,9.617599709,57361.0,Unsure,Purple,Agree,Neutral,Strongly Agree,Neutral,Strongly Agree,Hybrid,Tech,51.653883081751495
211,1316,North America,Female,37.0,0.0,14.24018348,26.03470274,8.850496531,62000.0,5.0,Blue,Unsure,Disagree,Agree,Disagree,Strongly Agree,On-Site,Renewable Energy,48.707910781885495
212,1317,North America,Female,65.0,Unsure,13.41024751,21.54287304,9.528001562,64184.0,5.0,Purple,Agree,Neutral,Disagree,Strongly Agree,Agree,Hybrid,Tech,51.698028256002004
213,1318,Africa,Male,46.0,0.0,15.53809829,26.03470274,6.938545807,58584.0,4.0,Purple,Agree,Neutral,Agree,Disagree,Strongly Agree,Hybrid,Tech,48.7635210825945
214,1319,Europe,Male,58.0,0.0,14.20007192,26.03470274,8.142138163,62105.0,3.0,Purple,Strongly Agree,Strongly Agree,Neutral,Strongly Agree,Strongly Agree,Hybrid,Tech,50.4780961393935
215,1320,Asia,Female,33.0,0.0,16.18925597,21.01175459,6.76950379,56870.0,Unsure,Purple,Agree,Neutral,Agree,Neutral,Strongly Agree,On-Site,Finance,47.462371585689
216,1321,North America,Female,29.0,0.0,18.30799545,17.38614363,9.723944464,51295.0,6.0,Purple,Agree,Strongly Agree,Agree,Agree,Strongly Agree,On-Site,Tech,47.076130778874
217,1322,Asia,Female,40.0,0.0,14.7234702,20.35198991,6.854621677,60728.0,5.0,Purple,Unsure,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Finance,48.5706387272515
218,1323,North America,Male,40.0,Unsure,14.51715814,26.34419108,8.142138163,66745.0,Unsure,Purple,Strongly Disagree,Disagree,Neutral,Neutral,Agree,Hybrid,Finance,48.7547503949975
219,1324,Europe,Female,44.0,0.0,17.37868028,19.74379098,8.142138163,53740.0,5.0,Blue,Agree,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Finance,48.3690418210775
220,1325,North America,Female,43.0,Unsure,17.99692511,19.78172872,8.142138163,52113.0,5.0,Purple,Strongly Agree,Disagree,Agree,Neutral,Strongly Agree,Remote,Renewable Energy,48.0887948196565
221,1326,North America,Female,56.0,0.0,9.865736584,4.926958891,8.142138163,61080.5,8.0,Blue,Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,On-Site,Tech,52.0466140224726
222,1327,North America,Male,39.0,0.0,17.04335469,25.38585087,8.889963355,54623.0,Unsure,Purple,Unsure,Strongly Agree,Agree,Strongly Agree,Strongly Agree,On-Site,Tech,48.049011520909495
223,1328,Asia,Female,39.0,1.0,17.95137653,25.16620815,6.533580998,52233.0,Unsure,Blue,Strongly Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Higher Education,47.335608407497
224,1329,North America,Female,46.0,0.0,14.13532809,25.7106048,8.984400998,62275.0,Unsure,Purple,Agree,Strongly Agree,Agree,Strongly Agree,Agree,On-Site,Tech,49.581471691022
225,1330,Asia,Female,55.0,0.0,14.47913894,25.15026981,6.558316658,61371.0,4.0,Purple,Neutral,Neutral,Disagree,Strongly Disagree,Strongly Agree,Hybrid,Higher Education,49.844779602388
226,1331,North America,Male,36.0,0.0,26.55389035,28.85625457,8.93407279,29595.0,3.0,Purple,Agree,Strongly Agree,Agree,Strongly Disagree,Agree,Hybrid,Higher Education,44.803197717117
227,1332,Africa,Female,46.0,Unsure,15.75087617,31.06893001,5.446372353,58024.0,2.0,Blue,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Remote,Higher Education,48.319833190530495
228,1333,Europe,Male,42.0,Unsure,11.45387963,23.30371142,6.316387402,69332.0,Unsure,Blue,Neutral,Disagree,Disagree,Neutral,Strongly Agree,Hybrid,Renewable Energy,49.593648286619995
229,1334,Asia,Female,44.0,0.0,11.12993141,14.72951563,7.048260254,70184.0,Unsure,Purple,Agree,Strongly Agree,Disagree,Disagree,Strongly Agree,On-Site,Higher Education,50.18005919916901
230,1335,North America,Male,68.0,Unsure,17.72376793,9.927479226,10.00096715,52832.0,6.0,Blue,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,On-Site,Higher Education,50.9652886663326
231,1336,North America,Female,41.0,0.0,10.26415578,27.73091091,8.972312066,72463.0,Unsure,Purple,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,On-Site,Tech,50.275527326630005
232,1337,Oceania,Male,53.0,0.0,10.46161561,24.89645164,9.636454319,71943.0,3.0,Blue,Neutral,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Tech,51.475274158392494
233,1338,Asia,Female,41.0,0.0,12.50126089,26.50374624,5.341779355,66576.0,4.0,Blue,Neutral,Neutral,Strongly Agree,Strongly Agree,Strongly Agree,Hybrid,Higher Education,48.9371808367465
234,1339,Asia,Male,45.0,0.0,9.195458422,28.62040477,8.142138163,75275.0,3.0,Blue,Strongly Disagree,Disagree,Agree,Disagree,Strongly Agree,Hybrid,Higher Education,50.7905547061335
235,1340,North America,Male,68.0,0.0,11.0304195,24.68671422,8.235180073,70446.0,5.0,Blue,Neutral,Neutral,Strongly Disagree,Neutral,Strongly Agree,Hybrid,Tech,52.3937718938865
236,1341,North America,Male,50.0,1.0,10.89450973,26.03470274,7.548768856,70804.0,Unsure,Purple,Agree,Neutral,Agree,Neutral,Disagree,Hybrid,Higher Education,50.660587574873
237,1342,North America,Male,60.0,0.0,18.84373315,28.87445628,8.096545521,49885.0,Unsure,Purple,Unsure,Strongly Agree,Agree,Neutral,Agree,On-Site,Higher Education,49.169799849219494
238,1343,Asia,Female,36.0,1.0,17.1164917,21.80445291,6.785999855,54430.0,5.0,Purple,Agree,Disagree,Agree,Neutral,Strongly Agree,Remote,Higher Education,47.4354756539985
239,1344,Asia,Male,48.0,1.0,13.37672884,28.8692718,5.709320172,64272.0,Unsure,Purple,Strongly Agree,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Tech,49.320322313798
240,1345,North America,Male,31.0,0.0,15.83020537,25.91345033,9.150880736,57815.0,4.0,Blue,Strongly Agree,Disagree,Agree,Strongly Agree,Strongly Agree,On-Site,Finance,47.739003649792004
241,1346,South America,Male,32.0,Unsure,22.62417734,30.20720963,8.690284422,39936.0,3.0,Purple,Agree,Agree,Agree,Strongly Disagree,Agree,Remote,Tech,45.575304218356
242,1347,Africa,Female,42.0,0.0,15.35694181,24.2580647,6.566226059,59061.0,4.0,Purple,Strongly Disagree,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,Hybrid,Finance,48.424963007708506
243,1348,Africa,Female,51.0,0.0,13.6243241,26.47292475,6.62614265,63620.0,3.0,Purple,Strongly Agree,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Tech,49.733109065049995
244,1349,North America,Female,55.0,1.0,19.01862693,25.32737268,9.446408476,49425.0,Unsure,Purple,Agree,Strongly Agree,Neutral,Strongly Disagree,Strongly Agree,Hybrid,Finance,48.988531310397
245,1350,North America,Male,46.0,0.0,13.897826,26.0087145,9.118822907,62900.0,4.0,Purple,Strongly Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,Hybrid,Finance,49.6734033846055
246,1351,North America,Female,29.0,0.0,21.86687088,28.46741398,8.918746785,41929.0,3.0,Blue,Strongly Disagree,Strongly Agree,Agree,Disagree,Strongly Agree,On-Site,Finance,45.6146488124805
247,1352,North America,Male,48.0,0.0,19.62697246,32.15164021,7.719800629,47824.0,Unsure,Purple,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Hybrid,Tech,47.714258118139504
248,1353,Asia,Male,48.0,0.0,16.87961444,29.73978742,5.772480619,55054.0,Unsure,Blue,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Hybrid,Finance,48.24114403992551
249,1354,Asia,Female,59.0,0.0,18.51522545,27.53062011,5.518062576,50749.0,Unsure,Purple,Strongly Disagree,Neutral,Agree,Disagree,Agree,Remote,Finance,48.72634272981
250,1355,North America,Female,48.0,0.0,12.61772022,26.03470274,8.142138163,66269.0,Unsure,Blue,Agree,Strongly Agree,Disagree,Neutral,Strongly Agree,Hybrid,Renewable Energy,50.0630869354435
251,1356,Asia,Female,35.0,0.0,15.73975541,26.33416938,8.142138163,58053.0,3.0,Purple,Agree,Strongly Disagree,Disagree,Strongly Agree,Strongly Agree,Hybrid,Tech,47.9302237635725
252,1357,North America,Male,42.0,0.0,20.21135544,26.11901872,9.059788061,46286.0,4.0,Purple,Strongly Agree,Disagree,Agree,Disagree,Strongly Agree,Hybrid,Higher Education,47.365101558488504
253,1358,North America,Female,54.0,1.0,17.83338737,24.99442938,8.142138163,52544.0,4.0,Purple,Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Agree,Remote,Tech,49.0251863938325
254,1359,North America,Female,58.0,0.0,11.94521111,27.03600942,9.556443772,68039.0,2.0,Blue,Strongly Agree,Disagree,Disagree,Neutral,Strongly Agree,On-Site,Tech,51.413052970805
255,1360,North America,Female,45.0,0.0,12.36877637,27.38268897,8.682401281,66924.0,4.0,Purple,Agree,Neutral,Disagree,Disagree,Agree,Hybrid,Finance,49.943322370998494
256,1361,North America,Male,32.0,0.0,19.15692503,24.16943597,9.212236387,49061.0,Unsure,Blue,Neutral,Neutral,Disagree,Strongly Disagree,Strongly Agree,Hybrid,Higher Education,46.8555127886775
257,1362,North America,Male,30.0,0.0,13.51108796,23.14644061,9.564485783,63918.0,Unsure,Purple,Neutral,Neutral,Agree,Agree,Strongly Agree,Hybrid,Higher Education,48.4920139706505
258,1363,North America,Female,56.0,Unsure,9.939544068,19.01243277,9.76601109,73317.0,Unsure,Purple,Strongly Disagree,Strongly Agree,Agree,Neutral,Strongly Agree,Hybrid,Tech,52.04654339932
259,1364,Asia,Female,41.0,0.0,20.99393323,31.48504533,5.979255457,44226.0,Unsure,Purple,Neutral,Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Hybrid,Higher Education,46.3539382056685
260,1365,Asia,Female,35.0,0.0,15.38297362,28.05444639,5.864310157,58992.0,3.0,Blue,Strongly Disagree,Strongly Agree,Disagree,Disagree,Neutral,Hybrid,Finance,47.5805289465895
261,1366,South America,Male,37.0,0.0,15.42105184,13.23562649,9.886762565,58892.0,Unsure,Blue,Strongly Disagree,Strongly Agree,Disagree,Neutral,Strongly Agree,On-Site,Finance,48.793939862261496
262,1367,North America,Male,41.0,0.0,9.090550593,25.32552983,9.009701618,75551.0,4.0,Blue,Agree,Strongly Disagree,Disagree,Strongly Agree,Agree,Hybrid,Renewable Energy,50.6900775513855
263,1368,North America,Female,58.0,0.0,19.24147418,27.45603816,8.142138163,48838.0,Unsure,Blue,Strongly Agree,Strongly Agree,Agree,Agree,Agree,On-Site,Tech,48.904621771845505
264,1369,Asia,Female,39.0,0.0,11.65889274,24.00981302,6.492263211,68792.0,4.0,Blue,Strongly Agree,Strongly Agree,Strongly Agree,Neutral,Agree,Hybrid,Finance,49.2795611849435
265,1370,North America,Female,50.0,0.0,19.32710342,30.80850925,8.142138163,48613.0,3.0,Blue,Strongly Disagree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,On-Site,Finance,48.0916622350945
266,1371,Asia,Male,43.0,0.0,11.91685756,20.1160973,8.142138163,68114.0,Unsure,Blue,Neutral,Strongly Agree,Disagree,Neutral,Disagree,Hybrid,Higher Education,49.945681588989494
267,1372,North America,Male,46.0,0.0,10.33195061,25.93879949,8.527960259,72284.0,4.0,Purple,Unsure,Disagree,Agree,Neutral,Strongly Agree,Hybrid,Tech,50.6575396164875
268,1373,Asia,Female,38.0,1.0,18.55327374,8.013635903,7.244819335,50649.0,Unsure,Purple,Unsure,Disagree,Strongly Disagree,Strongly Disagree,Disagree,On-Site,Renewable Energy,47.535109050197796
269,1374,North America,Female,30.0,0.0,16.90384225,17.32416459,9.662600886,54990.0,6.0,Blue,Neutral,Disagree,Disagree,Neutral,Strongly Agree,Hybrid,Finance,47.586296540273004
270,1375,North America,Male,45.0,0.0,8.871628996,21.78894779,9.455504829,61080.5,5.0,Purple,Unsure,Strongly Agree,Disagree,Strongly Disagree,Strongly Agree,On-Site,Finance,51.27069730231349
271,1376,Asia,Male,50.0,0.0,15.60990399,31.25149755,5.130808498,58395.0,2.0,Purple,Strongly Disagree,Disagree,Disagree,Neutral,Strongly Agree,On-Site,Tech,48.66055541069699
272,1377,Asia,Male,38.0,0.0,16.11790337,25.88153418,5.939079466,57058.0,Unsure,Purple,Agree,Strongly Disagree,Agree,Strongly Agree,Agree,Hybrid,Finance,47.682458407322
273,1378,North America,Male,35.0,1.0,17.04043062,13.49812931,9.776559212,54630.0,7.0,Blue,Unsure,Strongly Agree,Agree,Neutral,Agree,Hybrid,Tech,48.09182353473901
274,1379,Asia,Female,48.0,0.0,16.52133182,31.27454124,5.051800161,55996.0,2.0,Purple,Neutral,Neutral,Agree,Strongly Agree,Disagree,Hybrid,Tech,48.186009156520505
275,1380,Oceania,Female,48.0,0.0,11.09876431,22.1583343,9.416136419,70266.0,5.0,Blue,Strongly Agree,Neutral,Agree,Strongly Disagree,Strongly Agree,Hybrid,Tech,50.8433873285585
